user_id,timestamp,hour,water_ml,temperature,day,daily_total,day_of_week,is_weekend,past_hour_intake,avg_intake_so_far,time_diff,anomaly,anomaly_score
user1,2026-01-04 18:11:25.121669,18,177,23.09,57,1655,6,1,225.0,236.42857142857142,60.266666666666666,1,-0.4348532520424096
user1,2026-01-04 19:25:34.121669,19,185,22.64,57,1840,6,1,177.0,230.0,74.15,1,-0.4501602834537462
user1,2026-01-05 07:25:43.121669,7,197,33.4,58,197,0,0,185.45870206489676,197.0,0.0,-1,-0.5479245304761419
user1,2026-01-05 09:09:55.121669,9,147,33.52,58,344,0,0,197.0,172.0,104.2,1,-0.5190714089211985
user1,2026-01-05 10:29:42.121669,10,272,33.39,58,616,0,0,147.0,205.33333333333334,79.78333333333333,1,-0.5127076776740138
user1,2026-01-05 14:21:26.121669,14,232,28.6,58,848,0,0,272.0,212.0,231.73333333333332,1,-0.5280516414244424
user1,2026-01-05 15:23:14.121669,15,201,30.29,58,1049,0,0,232.0,209.8,61.8,1,-0.43941733495201557
user1,2026-01-05 16:30:24.121669,16,195,30.67,58,1244,0,0,201.0,207.33333333333334,67.16666666666667,1,-0.4410859272371895
user1,2026-01-05 17:56:56.121669,17,135,30.92,58,1379,0,0,195.0,197.0,86.53333333333333,1,-0.46947791891709184
user1,2026-01-05 20:05:36.121669,20,137,28.75,58,1516,0,0,135.0,189.5,128.66666666666666,1,-0.4660110906586671
user1,2026-01-05 22:15:19.121669,22,153,33.92,58,1669,0,0,137.0,185.44444444444446,129.71666666666667,-1,-0.570890734875333
user1,2026-01-06 06:06:27.121669,6,159,28.58,59,159,1,0,185.45870206489676,159.0,0.0,1,-0.47043395555093537
user1,2026-01-06 07:03:07.121669,7,230,30.86,59,389,1,0,159.0,194.5,56.666666666666664,1,-0.4907909891581228
user1,2026-01-06 08:02:04.121669,8,150,30.7,59,539,1,0,230.0,179.66666666666666,58.95,1,-0.45805140630558405
user1,2026-01-06 09:53:24.121669,9,171,27.66,59,710,1,0,150.0,177.5,111.33333333333333,1,-0.45483780785897787
user1,2026-01-06 10:23:12.121669,10,277,29.62,59,987,1,0,171.0,197.4,29.8,1,-0.49117342106691186
user1,2026-01-06 11:47:07.121669,11,265,26.91,59,1252,1,0,277.0,208.66666666666666,83.91666666666667,1,-0.4504575770586812
user1,2026-01-06 13:13:15.121669,13,251,26.71,59,1503,1,0,265.0,214.71428571428572,86.13333333333334,1,-0.437313971732799
user1,2026-01-06 14:31:11.121669,14,283,30.85,59,1786,1,0,251.0,223.25,77.93333333333334,1,-0.4852484165088662
user1,2026-01-06 15:41:10.121669,15,276,28.74,59,2062,1,0,283.0,229.11111111111111,69.98333333333333,1,-0.4772793751508402
user1,2026-01-06 16:04:12.121669,16,169,26.95,59,2231,1,0,276.0,223.1,23.033333333333335,1,-0.47048805382187064
user1,2026-01-06 17:03:40.121669,17,183,27.28,59,2414,1,0,169.0,219.45454545454547,59.46666666666667,1,-0.465381236913348
user1,2026-01-06 18:57:03.121669,18,176,28.37,59,2590,1,0,183.0,215.83333333333334,113.38333333333334,1,-0.507822491428013
user1,2026-01-06 20:19:34.121669,20,130,27.5,59,2720,1,0,176.0,209.23076923076923,82.51666666666667,1,-0.4905328436861007
user1,2026-01-06 21:13:46.121669,21,101,31.85,59,2821,1,0,130.0,201.5,54.2,-1,-0.5708291016138936
user1,2026-01-06 22:07:58.121669,22,111,26.71,59,2932,1,0,101.0,195.46666666666667,54.2,-1,-0.5473332300664977
